id|enabled|input|embedding
ba3f2503-38b3-5592-a384-107f37eb6872|1|I (Tomás Phillips) am a fullstack engineer with approximately 2 years of experience. I've primarily worked with python in the backend using frameworks such as FastAPI and Django, and typescript on the frontend using Vue.|-0.0052308184,-0.019189518,-0.0030537734,-0.0353581,-0.01251062,0.019885648,-0.024719147,-0.0006912036,0.00643591,-0.0092072915,0.02265703,0.003956771,0.008832958,-0.00061198603,0.0054081343,-0.020148339,0.007815033,0.004679169,-0.00904311,-0.013278989,-0.0104682045,-0.011702849,0.0108885085,-0.016352465,-0.02100208,0.0100479,-0.0024971988,-0.016299926,0.007138606,-0.030051759,0.029710261,-0.020003859,-0.00045273014,-0.01770532,-0.009410876,-0.013449738,-0.0013873326,0.009864016,0.0186116,0.001700919,0.013357797,0.023668386,0.0018519659,-0.020949543,-0.0054935087,0.014159001,0.011643743,-0.013489141,-0.028212927,0.021133427,0.015682604,0.0075720446,-0.025218258,-0.015643202,0.0027648143,-0.0063176993,-0.0052012657,0.0338345,-0.007834735,-0.010152976,0.013292124,0.01983311,0.006337401,-0.012490919,-0.0056806756,-0.018545927,-0.0034872124,0.027004551,0.00763115,0.008537431,0.029920412,0.0066986,-0.0037236335,-0.0064129243,0.02729351,0.006935021,-0.019176384,-0.00007639564,-0.000044149398,-0.005933515,-0.0021491342,-0.035804674,-0.0024528697,0.03189059,0.036014825,0.019084442,0.0054770904,0.012307036,-0.016996056,-0.03506914,-0.0029109358,0.014566171,0.02062118,0.032310896,-0.022131648,0.014356019,-0.015735142,0.011873596,-0.014723785,-0.04079579,-0.023681521,-0.00017310874,-0.028685769,-0.005155295,-0.039823834,-0.017022325,0.019360267,0.0021918213,0.029421302,0.010855672,-0.0062520267,-0.0015728575,0.012353007,-0.024325112,-0.012957194,0.0016943518,0.008136828,-0.029500108,0.014172136,-0.0037334843,0.010776865,0.02091014,0.01406706,-0.012753609,0.019990724,0.0006624718,0.007348758,-0.03533183,0.012825849,-0.006836512,-0.006107547,0.0018404732,-0.0023280918,0.0014850205,0.0048400667,-0.002466004,-0.037879925,0.008596537,-0.01418527,-0.007900408,0.012110018,0.0015112895,0.020174608,0.00796608,0.008918332,0.009095648,0.021317309,-0.023812866,0.013121375,0.010881941,0.004505137,-0.008084291,-0.04182028,0.0062421756,0.016037237,-0.007946379,0.022407474,0.013022866,-0.013055703,0.000034401128,-0.0072305477,0.011400755,-0.0013938998,-0.030156834,0.0021179398,0.020897005,0.014001387,-0.00070269627,-0.014644979,0.0060747107,-0.0062454594,0.018913694,-0.015787682,0.015682604,0.015314838,0.0021983886,-0.017206207,-0.005365447,-0.033939574,-0.022985391,0.0071517406,0.009174455,-0.0037433354,0.017600244,-0.016391868,0.009082514,0.00012190467,0.006980992,-0.01660202,-0.014553037,0.013738697,0.036067363,0.008846092,0.0025842148,-0.64558744,-0.013462872,0.0011582996,-0.013581083,0.014947072,0.01071776,-0.021317309,0.0076968228,-0.026899476,0.0021277906,0.0042884173,0.016707096,0.0006226578,0.01459244,0.016575752,-0.028790845,0.009752373,-0.02574364,-0.029710261,-0.015735142,-0.005723363,0.011078959,-0.02172448,-0.0019849527,0.0057135117,-0.018664138,0.011525532,0.0059630675,-0.0037137826,0.020030128,-0.04097967,0.021829555,0.021737613,-0.017337553,0.040533096,-0.014631844,-0.0030078026,0.027004551,-0.000639076,0.029867874,-0.023326889,0.01590589,-0.003040639,0.01645754,-0.012812714,0.01683844,-0.0015605439,-0.010146408,0.0065968074,-0.0074275653,-0.008806689,-0.015327972,0.00074374164,0.0041570724,0.0015482303,-0.013233018,0.04639109,-0.010730894,-0.0029372047,0.00039670322,-0.0015810666,0.009555356,-0.02624275,-0.012609129,-0.014434827,0.01131538,0.010251485,-0.01031059,-0.007013828,-0.036750358,0.005375298,0.003474078,-0.0012297184,-0.0030866098,0.00029183237,0.022039708,0.055270016,-0.012766743,-0.0063669537,-0.005332611,0.028685769,0.01354168,-0.0014250943,-0.0056018685,0.050778013,0.0048400667,-0.037985,-0.044210758,0.010684923,-0.019478478,0.017337553,0.017468898,-0.01351541,-0.04229312,-0.008202502,0.029762799,0.0011074033,-0.0051158913,0.0062454594,-0.02504751,-0.0038615458,0.012628831,0.043921802,-0.012884954,0.050883092,-0.0095816245,-0.018099355,0.008143396,0.0029946682,-0.0067150183,-0.013791235,-0.014290347,-0.019071309,0.0018864439,-0.004961561,-0.033282846,0.004065131,-0.011078959,-0.0019718183,-0.0390883,-0.00011472173,0.028344272,0.0037860223,-0.0108885085,-0.0024807805,0.02703082,-0.012517188,-0.013764966,-0.019557284,0.010448502,-0.0019603255,0.005536196,-0.009016841,-0.013528545,0.008241905,-0.013686159,0.029027266,0.00677084,-0.008084291,-0.026111405,-0.004600362,0.0047546923,-0.016089775,0.022328667,0.024850491,-0.025375873,-0.0026827236,0.013272422,0.033361655,-0.019622957,0.018414583,-0.0015621857,-0.00006582647,0.008892063,0.020897005,0.0023921225,0.016523214,-0.008892063,-0.019163249,-0.01995132,-0.007887273,0.00729622,-0.022683298,0.0039009494,-0.022551954,-0.007874139,-0.011591204,0.029605186,-0.007007261,-0.035147946,0.013154211,-0.006265161,-0.0030110863,-0.00878042,-0.0043409555,0.019320864,0.01540678,0.009535654,0.0016590528,-0.004866336,-0.0067051672,-0.011965538,0.0062782955,0.0027007835,0.045156445,0.005470523,-0.0038648294,0.022026572,-0.011118363,0.025218258,0.00420961,-0.018362045,-0.012733907,0.023826001,-0.014408557,0.02050297,0.030340718,0.02810785,-0.0049484265,0.006297997,-0.016352465,0.022814643,0.019806841,0.004465733,-0.008471759,-0.022551954,0.00755891,0.009410876,0.01689098,0.026111405,0.004396777,-0.010671789,-0.010363128,-0.03590975,0.002838696,0.0029125775,-0.006452328,0.012050913,-0.01715367,-0.006829945,0.019163249,-0.0011903149,-0.0073224893,-0.010054467,-0.030472063,0.0064129243,0.001975102,0.018979367,-0.0074275653,-0.018729812,-0.009469981,-0.00036879242,-0.00763115,0.0005454926,0.021855824,0.010987017,-0.0009900137,-0.031732976,0.051382203,0.0048072306,0.0029421302,0.018795483,0.016812172,-0.024469592,0.025152586,0.0047645434,0.041058477,0.010914777,-0.007808466,0.0030110863,0.005913813,0.0042719995,0.017206207,-0.025993194,0.025546622,-0.015249166,-0.018099355,0.02571737,0.036224976,0.025178855,-0.016247388,0.030156834,0.020332221,-0.005112608,0.0197149,-0.0034215397,-0.037617236,-0.040480558,0.007447267,-0.024482725,-0.024390785,-0.014933937,0.026203347,-0.010218648,0.01157807,0.0039469204,0.017757857,0.00015699843,-0.010264619,-0.00004148145,-0.021593135,-0.03966622,0.021895228,0.0095816245,-0.001189494,-0.010547011,-0.011656878,0.02155373,-0.008786987,-0.0020654018,0.02624275,0.009509385,-0.0030882517,0.010540444,-0.020962678,0.006294714,0.05495479,-0.006803676,0.0016368882,-0.028055312,0.00045190923,0.012609129,-0.007132039,-0.019872513,0.045471672,0.020148339,-0.023642117,-0.019110711,0.019386536,-0.025139451,0.0249293,-0.007118904,0.0061370996,-0.016575752,-0.005808737,-0.01942594,-0.020516105,-0.0068102432,0.012661668,-0.000028321287,-0.00498783,-0.012707639,-0.013430037,0.015433049,0.06714361,-0.009135052,0.014316616,-0.008964303,-0.01619485,-0.022670163,-0.0150915515,0.022446876,0.012911223,0.0069744247,0.0139225805,0.021094022,0.002768098,0.009969093,-0.020292817,0.0044821515,-0.0023757045,-0.021317309,-0.011768521,-0.016102908,-0.009936256,0.006882483,0.011814492,0.006803676,0.047310505,0.0089511685,0.03512168,0.016010968,0.011656878,-0.022840912,0.00090299756,-0.01566947,0.0005208654,0.022565087,0.011676579,0.039771296,-0.024075557,0.022959122,0.019911917,0.0009087439,0.017285015,-0.005191415,0.0074866707,-0.007867571,0.010783432,-0.025270797,-0.0030389973,0.039613683,-0.015919026,-0.034175996,0.0013914371,0.025034375,-0.032310896,-0.01968863,-0.012701071,-0.007499805,0.03399211,-0.008734449,-0.035594523,-0.00985745,0.009515952,-0.038247693,-0.0084848935,-0.008360116,0.018191297,-0.028344272,-0.009804912,0.013311826,-0.018651003,-0.023970481,-0.009286098,-0.020056397,-0.02341883,0.015958428,0.021488057,0.0054935087,0.00841922,0.011006719,-0.01287182,0.0049418593,-0.020949543,-0.0077690626,-0.008163097,-0.022460012,-0.0008274741,0.00048105142,0.022065977,-0.016365599,-0.0024167497,0.02999922,0.00094075926,-0.021855824,0.016969787,-0.008438922,0.0054967925,0.014250943,0.0080645885,0.0034281071,-0.000042071475,-0.0010343427,-0.0046857363,-0.03585721,-0.013095106,-0.016536348,0.0059105293,0.009778642,0.017889202,0.028186658,-0.0150915515,-0.029657723,0.020411028,0.014395422,0.021711344,0.019110711,0.028055312,0.03724947,-0.00056067936,0.013384066,0.0026860072,0.004406628,-0.008938034,-0.0267944,0.021921497,0.029368764,-0.015288569,0.0018651003,0.028212927,-0.019767437,0.007808466,-0.01794174,0.010638953,0.00087919127,-0.011078959,-0.0032475076,-0.024561534,-0.01782353,-0.017232476,-0.0076902555,0.009200724,-0.020174608,-0.016234254,-0.005982769,-0.006751138,-0.00844549,-0.013646755,-0.03475391,-0.0032721348,-0.0033591508,0.0031342225,0.046364818,-0.025139451,0.012707639,-0.009811479,-0.0064621787,-0.022354936,-0.02574364,0.0021474923,-0.013016299,0.000094506904,0.026308423,0.031286404,0.011617474,0.0319694,0.012530322,-0.002873174,-0.0020965962,-0.006586957,0.013633621,-0.01622112,0.025244528,0.03107625,0.013068837,-0.013436603,-0.0003189223,-0.00074989843,0.0033887036,0.01566947,-0.011610907,-0.015039014,-0.019045038,-0.006573822,0.0049418593,0.007709957,0.0076180156,0.000846355,0.00078314514,0.03882561,0.0049517103,0.017087998,0.006488448,0.016562616,-0.01683844,0.001604052,0.005263655,0.023208678,-0.03270493,-0.021094022,-0.0230642,-0.012806147,0.007598314,0.00073963706,0.035515714,0.007375027,0.018125623,-0.0053063417,0.03275747,-0.008504595,-0.0032015368,0.007880705,-0.009253263,-0.004357374,-0.033387925,-0.00047448417,-0.008846092,-0.00796608,-0.012293901,-0.0026531708,0.020253414,-0.018007413,-0.009548789,-0.019938186,-0.0024298844,0.029683992,0.01351541,0.015288569,0.042844772,0.019990724,-0.030682215,-0.0024052572,0.016470674,-0.002354361,0.019701764,0.034990333,-0.015157225,-0.019123847,0.009062812,-0.0065771057,0.008294443,-0.015039014,0.005798886,-0.025297066,0.00082090683,-0.025480948,0.018322641,-0.020542374,0.053457454,-0.022709567,0.001410318,0.0011977031,-0.026058868,-0.015800815,0.012970328,0.011617474,0.0048761866,0.0186116,-0.00051183545,0.015892757,-0.037932463,0.020279683,0.022959122,-0.0031506405,0.014658113,-0.0077690626,0.030997442,0.008537431,0.030051759,-0.014395422,-0.0037728879,0.0031358642,0.026124539,-0.024981838,-0.007086068,-0.010822836,-0.0037170663,0.0065803896,0.003094819,-0.001542484,-0.036592744,-0.014947072,0.0039009494,0.015275435,-0.0030176537,-0.01232017,-0.0033985544,-0.016536348,-0.026899476,0.0033821363,-0.011486129,0.0023034646,-0.018401448,0.0019734602,-0.03719693,-0.0035200487,0.008169665,0.019728033,0.009397741,-0.0024085408,0.004432897,0.010277754,0.007821601,-0.011335081,0.008465191,-0.030708484,0.006829945,-0.019846244,-0.006091129,0.028265465,-0.013423469,-0.025664832,0.0030472062,0.024220036,0.010533877,-0.007499805,-0.010606117,0.029815337,-0.0034116888,0.016129177,-0.023169275,-0.022289263,0.025953792,-0.035988558,-0.0067084506,-0.02035849,0.0075786123,-0.026518576,-0.0077427933,-0.01365989,-0.0093255015,-0.021685075,-0.028475616,-0.009194157,0.000022010565,-0.024128094,0.00643591,-0.02653171,-0.013331527,-0.011886732,0.02466661,-0.01590589,-0.015787682,-0.0035003468,-0.00096292375,0.024548398,0.0044427477,0.0051158913,-0.011853895,-0.014356019,-0.00003132273,-0.020555507,-0.009955958,-0.036540207,0.028265465,0.014316616,-0.022105379,0.005641272,-0.023195544,-0.01875608,-0.012543457,-0.00923356,0.027214704,0.020713123,-0.007197711,-0.0036152739,0.0051946985,0.004386926,0.012707639,-0.023865404,-0.0015868129,0.0035857211,0.0071517406,0.0043146866,-0.008773852,-0.024075557,0.0040158764,0.014211539,-0.008714748,-0.015735142,0.009338636,-0.014434827,-0.0032310893,-0.0053457455,-0.012687936,0.008314145,0.003217955,0.01686471,-0.011000152,-0.01648381,0.0075851795,-0.005782468,0.012602562,-0.02574364,-0.00632755,0.00026597382,0.018138757,-0.0019668927,-0.011545234,0.011492696,-0.013646755,0.015774546,-0.018729812,0.007952945,0.018624734,0.0076377173,0.008136828,-0.005611719,0.014237808,-0.020240279,0.025809312,-0.014658113,-0.0047448417,0.00992969,-0.004570809,0.03541064,-0.0115321,-0.0108425375,-0.027451126,-0.0063209827,-0.00070269627,0.002935563,0.034596298,-0.010113573,-0.018178161,0.005611719,0.011919567,0.013462872,-0.01992505,0.018953098,-0.008195934,0.008195934,0.024548398,-0.019031905,-0.018572196,0.00424573,0.014855131,-0.0015112895,0.025612295,0.22002931,0.00039731892,0.006655913,-0.0010458353,0.018834887,0.018742945,0.007453834,0.017311284,-0.01165031,0.027687546,-0.0019225639,-0.0023461517,-0.010579848,-0.0022771957,-0.0040585636,0.0015769621,-0.009391175,-0.016799038,-0.03504287,0.0044887187,0.008189367,0.009253263,-0.005887544,-0.034202263,0.044788677,0.0035528848,-0.016825307,-0.00016469444,0.015130955,0.005930231,-0.008668777,0.0006801213,0.020003859,0.016010968,-0.00058284384,-0.008793554,0.023366293,-0.023510773,0.025546622,-0.0008254218,-0.008333846,-0.028423078,-0.0026925744,-0.023694655,-0.003815575,0.022171052,-0.006169936,-0.021172829,-0.008773852,0.040270407,-0.0230642,0.0124055445,0.014815727,0.011230006,-0.0089511685,0.0137124285,0.010080736,0.016812172,-0.018742945,-0.0138306385,0.019386536,0.008550566,-0.00050732045,0.041111015,0.009167888,0.0067380033,-0.017311284,0.017337553,0.008872361,-0.0006969499,-0.0075392085,-0.017692184,0.018690407,0.0065344186,-0.03367688,-0.01540678,0.021277906,-0.00849146,0.013843773,0.047862154,0.018020548,-0.015314838,0.0044558826,-0.018769214,-0.006849647,-0.02638723,0.025362737,-0.017219342,0.0025169004,-0.022039708,-0.002538244,-0.002354361,-0.016523214,-0.009174455,-0.0010088945,0.011610907,0.006803676,0.033098966,-0.0013085256,-0.0032048204,-0.012550024,0.05035771,0.022538818,0.013042568,-0.006475313,0.0026301856,-0.0053884326,0.00024257798,0.013948849,-0.0056445557,-0.018559063,-0.011801357,0.008222203,-0.009036543,-0.00027849266,0.008576835,-0.013699294,0.0066756145,0.009253263,0.0048958883,0.011788222,-0.018256968,-0.009686701,-0.00662636,0.004751409,-0.03259985,-0.048019767,-0.0049057393,-0.013154211,-0.014763189,0.04266089,-0.01686471,0.010185813,0.01299003,-0.00095881923,-0.02172448,0.0038976658,-0.0068890504,-0.016037237,0.018033681,0.023957346,-0.010533877,0.0007104949,-0.013095106,-0.014566171,-0.027923968,0.024916165,0.011702849,-0.004643049,-0.015314838,-0.03107625,0.012110018,-0.023642117,0.003930502,0.023366293,0.0055657485,-0.033598077,-0.029000998,-0.024968702,0.0036415427,-0.01805995,-0.00837325,0.029683992,0.029500108,-0.023340024,0.003799157,-0.16675574,0.017429495,0.022735836,-0.0152623,0.02729351,0.029710261,0.019846244,-0.0030291462,-0.0063176993,0.008944601,0.01584022,-0.013489141,-0.015735142,0.003526616,0.0021080887,-0.014868265,-0.00029983622,-0.01741636,0.04907053,0.009082514,0.019938186,-0.00498783,0.024285708,-0.003234373,0.01808622,-0.010763731,0.013988253,0.01380437,0.013344662,0.010533877,-0.02664992,0.0056182863,0.03270493,0.0033213892,0.01820443,-0.0044723004,0.003490496,-0.012004942,-0.016510079,0.004997681,0.03367688,0.005004248,0.020818198,-0.030445794,-0.009627596,0.0042260285,0.02263076,-0.024167499,-0.0055394797,-0.0034281071,0.043238807,-0.029106073,-0.0013257646,0.0088592265,0.00006905879,-0.0039764727,-0.014933937,0.016654558,0.012628831,0.0072568166,0.02100208,-0.019491613,-0.0010466563,-0.0075129396,-0.016155448,-0.014211539,-0.0011353142,0.008832958,-0.0249293,0.01050104,0.003145715,-0.0008012051,0.0046233474,-0.014933937,0.009903421,0.016588885,-0.013009732,0.0018486823,0.023812866,0.0022443593,0.008346981,0.0027894415,-0.00985745,0.03401838,-0.034202263,0.007893841,-0.008675343,0.0074406997,-0.0012026286,-0.028002774,0.017166805,-0.038090076,0.0018700258,-0.006442477,0.0059565003,0.008425788,0.017022325,0.015538125,0.019333998,-0.015446183,0.01884802,0.008136828,-0.028002774,-0.003024221,0.020371625,0.029053535,-0.010671789,0.01593216,0.023523906,-0.011847327,0.011262842,0.018861156,0.0055493303,0.018716676,0.0019586838,0.029762799,0.00904311,-0.010349994,0.01942594,-0.007053232,0.042949848,-0.017232476,0.010803134,0.0058218716,0.012760176,-0.009778642,-0.08773852,-0.034491222,0.034202263,0.021159695,-0.0008972512,0.018046817,-0.0065377024,0.008346981,-0.03827396,0.012142854,0.0036940807,-0.014290347,-0.017862933,-0.014356019,0.009456847,-0.0151834935,-0.017626513,-0.001331511,-0.014014522,0.004219461,-0.022788374,-0.020752525,0.012891522,0.013344662,-0.015774546,-0.00056026893,-0.018861156,0.009837748,-0.0016360674,-0.008235337,-0.00811056,-0.015236031,0.027162166,0.0013331528,0.016155448,-0.0053161927,-0.013896312,0.00060665014,0.02944757,0.015472452,-0.01741636,-0.01913698,0.03131267,-0.011157766,-0.012339872,-0.00076960016,-0.022578223,0.0031489986,0.0153936455,-0.03512168,-0.041399974,0.009811479,-0.020135203,-0.021133427,0.025691101,0.0031391478,0.009095648,0.02248628,-0.001868384,0.019163249,0.009844315,-0.0006136279,-0.009535654,0.017862933,0.031444017,0.027635008,-0.010770298,-0.0103762625,0.0069218865,-0.028685769,-0.011026421,0.02064745,-0.020122068,0.006777407,-0.038484115,-0.016102908,-0.012300468,-0.014395422,-0.0023494354,-0.0019701764,-0.025323335,0.0009013557,-0.018256968,0.0022788374,0.037039317,0.014303481,0.0021442086,0.018020548,-0.00054959714,-0.024574667,-0.01380437,-0.016496943,0.02100208,0.011151198,-0.007342191,0.0060615763,0.012628831,-0.008294443,-0.03475391,0.026781265,-0.016405003,-0.017245611,-0.067406304,0.007118904,-0.012339872,0.0006099338,-0.00010979629,-0.030130565,0.011144632,-0.03031445,-0.0012461366,0.0054902253,-0.008255039,-0.007237115,-0.009883719,0.006330834,-0.006238892,0.006212623,0.016037237,0.002397048,0.026741862,0.014224674,-0.026058868,-0.023681521,-0.0003148178,-0.0018667422,-0.015800815,0.007552343,-0.011597772,-0.004813798,-0.022709567,-0.016588885,0.0039108004,-0.0005208654,0.0039075166,0.02708336,0.021645673,-0.009909987,-0.000034580702,0.034123458,0.0123595735,0.034438685,-0.027556201,-0.048072305,0.012530322,-0.019819975,-0.013686159,-0.0066821817,-0.028029043,0.0029060103,0.029946683,0.028475616,0.008543999,0.0020670434,-0.02837054,-0.0253102,-0.0009194157,-0.035673328,0.008215636,0.012241363,-0.014447961,-0.014723785,0.027503664,-0.008340414,-0.022867182,-0.024811089,0.01794174,-0.023143006,-0.013607352,-0.0019685347,0.013646755,-0.01447423,-0.024114959,-0.00576605,0.026452903,0.03294135,0.0011090451,-0.01992505,0.0059105293,0.014907668,-0.019347133,0.044079416,0.0058120205,0.010927912,0.0066066585,0.029368764,0.036566474,0.005746348,-0.0087410165,-0.00985745,-0.005936798,0.0012724056,-0.010941046,-0.0069678575,-0.014290347,-0.006416208,0.012379276,-0.022959122,0.0033985544,0.0003293889,0.005004248,0.01418527,-0.023261217,-0.016523214,-0.010757163,-0.02636096,-0.020082666,-0.023720924,-0.031049982,-0.0018552495,-0.008589969,0.018112488,0.025336469,0.002943772,0.010251485,0.00803832,-0.029657723,-0.014172136,-0.004830216,-0.0031358642,-0.012444948,0.031654168,0.014014522,-0.00729622,0.012353007,-0.03259985,0.017692184,0.005752915,-0.010606117,-0.020949543,-0.0101661105,0.01662829,-0.0074604014,-0.0071517406,-0.020949543,-0.008813256,-0.010730894,-0.0074669686,-0.029552646,0.009647298,0.018243834,0.07770376,-0.0023165992,-0.0076836883,-0.012911223,-0.0029060103,-0.0046200636,0.004892605,-0.003966622,0.009095648,-0.037144393,-0.005690526,-0.00035729972,-0.014579305,-0.03212701,-0.012431813,0.003956771,-0.008819823,0.008773852,-0.016996056,0.012070615,-0.016575752,0.019123847,-0.00021795077,-0.0052341023,-0.03963995,0.007191144,0.036750358,0.026295288,-0.0017288298,-0.034675106,0.027845161,0.0011788222,-0.04602332,0.014750054,0.017193073,0.010343427,-0.020726256,-0.0009185948,0.036750358,0.02542841,-0.01756084,0.01875608,-0.039298452,-0.005624854,-0.010244917,-0.029631454,0.0012091958,0.0050994735,-0.0075457757
